OBJECTID,InclProb,X,Y,ID
804,1,369901.5,5822876,1533
805,0.109995887,347881.5,5823086,1536
806,1,362896.5,5832431,1537
807,1,354826.5,5830691,1538
808,1,377026.5,5805656,1542
809,1,358636.5,5823446,1547
810,1,364036.5,5827586,1549
811,1,362836.5,5816201,1552
812,1,354106.5,5819531,1553
813,0.047925394,369841.5,5810621,1554
814,1,366526.5,5825786,1557
815,0.224737257,390001.5,5808491,1558
816,0.049379189,383746.5,5811866,1559
817,0.048122134,349111.5,5844011,1561
818,0.047556385,351751.5,5833706,1563
819,0.376134008,355186.5,5816816,1564
820,0.563481987,356806.5,5802911,1565
821,0.767105758,351631.5,5816546,1567
822,0.101732589,357841.5,5831696,1570
823,1,366601.5,5802326,1572
824,1,352681.5,5845766,1573
825,1,371686.5,5810336,1574
826,1,351556.5,5837021,1576
827,1,361501.5,5832746,1578
828,1,360481.5,5826011,1580
829,0.373898894,361846.5,5817821,1581
830,1,360961.5,5820611,1582
831,1,366466.5,5830886,1584
832,0.686262846,357991.5,5817086,1585
833,1,379261.5,5809691,1587
834,0.688899457,353941.5,5817116,1588
835,0.79180187,352936.5,5803976,1592
836,0.341909915,355966.5,5808641,1594
837,1,356131.5,5832821,1598
838,1,362926.5,5814146,1599
839,1,364861.5,5825531,1605
840,1,360526.5,5823956,1607
841,1,377371.5,5814191,1608
842,0.292088181,352456.5,5818526,1609
843,0.066114031,362311.5,5808536,1610
844,0.271196544,354091.5,5798456,1611
845,0.160850316,367186.5,5817626,1613
846,1,371356.5,5814761,1615
847,0.076205686,360691.5,5805086,1617
848,0.774364054,353956.5,5802626,1618
849,0.048054975,379411.5,5808131,1620
850,0.213932693,376426.5,5818031,1621
851,0.695924461,353491.5,5804141,1622
852,1,358276.5,5832566,1626
853,1,363826.5,5811776,1627
854,1,362041.5,5835896,1630
855,1,353506.5,5824676,1631
856,1,364831.5,5828081,1632
857,0.477705896,362836.5,5801471,1636
858,1,361621.5,5825591,1637
859,0.495315164,353161.5,5820941,1639
860,1,361216.5,5827031,1641
861,0.796606123,371296.5,5817746,1643
862,1,356986.5,5836271,1645
863,1,366931.5,5828111,1650
864,1,360241.5,5837681,1652
865,0.397132903,356701.5,5806166,1654
866,1,363541.5,5826656,1655
867,1,373156.5,5809436,1656
868,1,359461.5,5833331,1658
869,1,364036.5,5822906,1660
870,0.15341641,386776.5,5820716,1661
871,0.629196823,350956.5,5806406,1663
872,0.798165321,356401.5,5816606,1666
873,0.744940042,355351.5,5801351,1667
874,0.650608242,352966.5,5816216,1668
875,0.169036463,355531.5,5844266,1669
876,0.70349741,355051.5,5819516,1670
877,1,369286.5,5827691,1672
878,1,358636.5,5830646,1675
879,0.538150966,350341.5,5809676,1676
880,1,364156.5,5828816,1677
881,1,365251.5,5814866,1679
882,1,359251.5,5825591,1681
883,0.77887094,360811.5,5817356,1683
884,0.04910126,378856.5,5819816,1684
885,1,362521.5,5828366,1685
886,1,367081.5,5814881,1686
887,0.120340258,376666.5,5821721,1689
888,0.7892946,352621.5,5804486,1694
889,1,362836.5,5813201,1701
890,0.671887338,349171.5,5813951,1705
891,1,365806.5,5824436,1706
892,1,360361.5,5822786,1707
893,0.1247456,359146.5,5815811,1711
894,1,360676.5,5826896,1714
895,0.746496499,353551.5,5813516,1715
896,1,367231.5,5823776,1716
897,1,363706.5,5831306,1717
898,0.655513763,356071.5,5815886,1719
899,0.479869097,377641.5,5817131,1721
900,0.798544109,354736.5,5803361,1722
901,0.047442481,351451.5,5826926,1725
902,0.137340769,371446.5,5827676,1726
903,0.790358007,350686.5,5817011,1727
904,0.52998662,350701.5,5808131,1728
905,1,361051.5,5835881,1729
906,1,365971.5,5827976,1731
907,1,365311.5,5816786,1734
908,0.389097512,363706.5,5802416,1735
909,1,380161.5,5811281,1738
910,1,362806.5,5836736,1739
911,1,362221.5,5826956,1740
912,0.07131698,370276.5,5815136,1741
913,1,368911.5,5822876,1742
914,1,362611.5,5819006,1745
915,1,357991.5,5837111,1747
916,0.523596764,357016.5,5802056,1749
917,1,357631.5,5828171,1750
918,1,354226.5,5829641,1753
919,1,356476.5,5831171,1756
920,1,365431.5,5812601,1757
921,1,360481.5,5835836,1760
922,1,379996.5,5815316,1761
923,1,352771.5,5825051,1762
924,0.047385596,353941.5,5846741,1763
925,1,373621.5,5809391,1765
926,1,375226.5,5813276,1768
927,0.799443603,351181.5,5808191,1770
928,0.703827083,353056.5,5820386,1772
929,1,359116.5,5829386,1773
930,1,365401.5,5832176,1777
931,0.62785995,352201.5,5814941,1778
932,0.602564096,356806.5,5820431,1780
933,0.066413753,357751.5,5831111,1785
934,1,366256.5,5813861,1786
935,1,358576.5,5824721,1788
936,0.50429064,355231.5,5814281,1790
937,0.643992662,349906.5,5812136,1792
938,1,362881.5,5824601,1793
939,1,359701.5,5824346,1794
940,1,349651.5,5849951,1795
941,0.703670442,352636.5,5820596,1796
942,1,368296.5,5816396,1797
943,1,372556.5,5815376,1799
944,1,364786.5,5830976,1803
945,0.329686463,357751.5,5817761,1805
946,1,378901.5,5810546,1807
947,0.783074915,353071.5,5818331,1808
948,0.057311274,357481.5,5844731,1810
949,1,358441.5,5821781,1811
950,0.049812254,356236.5,5838416,1813
951,0.326707989,350041.5,5818601,1814
952,0.047524706,376111.5,5805056,1815
953,1,368821.5,5799836,1817
954,1,373591.5,5814041,1819
955,0.047799818,366151.5,5829311,1823
956,0.153101087,359476.5,5830571,1824
957,0.798912466,364291.5,5817866,1825
958,1,366271.5,5825516,1828
959,1,358951.5,5839526,1829
960,0.703762829,352966.5,5820131,1830
961,1,359791.5,5827346,1834
962,1,367771.5,5817146,1835
963,0.28285116,354706.5,5812931,1836
964,0.303930134,367441.5,5834411,1841
965,0.781235039,354421.5,5803106,1842
966,0.475958854,355411.5,5815901,1844
967,0.665825427,353461.5,5815796,1846
968,0.149237528,367216.5,5798576,1847
969,0.701666236,347821.5,5821646,1850
970,0.053001132,371461.5,5826986,1852
971,0.054998279,357616.5,5832266,1854
972,0.651450992,367681.5,5800091,1855
973,0.530433178,350581.5,5807756,1856
974,1,362341.5,5837051,1858
975,0.247218028,363301.5,5803136,1865
976,1,361801.5,5825801,1867
977,1,361321.5,5840006,1868
978,1,361951.5,5827436,1872
979,0.796642005,371101.5,5817806,1874
980,1,357106.5,5837171,1875
981,1,367201.5,5805596,1876
982,1,367246.5,5827016,1881
983,1,353956.5,5829176,1883
984,1,354991.5,5830301,1884
985,0.192084417,357871.5,5822786,1885
986,1,362776.5,5827931,1888
987,1,363796.5,5823401,1891
988,1,369496.5,5832881,1896
989,0.321616352,380626.5,5819201,1897
990,1,368521.5,5817311,1899
991,1,367696.5,5825426,1901
992,1,365791.5,5833601,1903
993,0.49579522,356701.5,5818616,1907
994,0.549205184,349831.5,5815016,1911
995,0.537996233,349891.5,5809961,1912
996,1,364501.5,5829146,1914
997,1,362161.5,5832311,1917
998,0.665692091,350506.5,5812466,1918
999,0.048583057,349216.5,5851121,1920
1000,1,379906.5,5812076,1922
1001,0.329808086,357991.5,5817686,1925
1002,0.488485724,354586.5,5816996,1927
1003,0.799065351,351571.5,5804411,1931
1004,0.792869985,350251.5,5819726,1933
1005,1,368971.5,5829401,1936
1006,1,355936.5,5833136,1941
1007,1,365101.5,5828471,1945
1008,1,363961.5,5816906,1947
1009,0.075019404,376276.5,5813486,1950
1010,0.070833094,366166.5,5835461,1953
1011,0.776510954,352066.5,5820416,1954
1012,0.278838247,367201.5,5832101,1956
1013,1,374896.5,5810471,1957
1014,1,359551.5,5826701,1958
1015,1,366631.5,5816906,1959
1016,0.562781453,354256.5,5814461,1960
1017,1,368176.5,5823131,1961
1018,1,364126.5,5830271,1964
1019,0.474795103,354406.5,5801591,1965
1020,0.581255734,353341.5,5803511,1969
1021,0.079061955,372106.5,5819546,1970
1022,0.200753197,353191.5,5843921,1971
1023,0.047658592,375826.5,5803421,1972
1024,0.07684508,362026.5,5801771,1973
1025,1,358381.5,5833481,1975
1026,0.325106472,349936.5,5816666,1976
1027,0.646443486,367261.5,5800361,1977
1028,1,361111.5,5836856,1979
1029,1,365431.5,5826731,1981
1030,1,373201.5,5807861,1983
1031,0.506678879,363661.5,5801246,1987
1032,1,366256.5,5823911,1988
1033,0.047756828,377626.5,5811971,1989
1034,1,381706.5,5811551,1992
1035,0.766203046,353656.5,5821421,1993
1036,0.796294212,381421.5,5820686,1994
1037,1,361606.5,5828096,1996
1038,1,369781.5,5822486,1997
1039,1,358666.5,5836556,1999
1040,1,363316.5,5832566,2001
1041,0.34123534,357841.5,5815526,2003
1042,1,358561.5,5830031,2004
1043,0.048513271,373306.5,5821016,2005
1044,0.047385596,353566.5,5829011,2008
1045,1,358216.5,5823371,2011
1046,1,363751.5,5827976,2013
1047,1,363361.5,5823356,2017
1048,1,375481.5,5813906,2018
1049,1,361636.5,5837756,2020
1050,1,363136.5,5835416,2021
1051,1,354616.5,5820386,2022
1052,1,368551.5,5833796,2024
1053,1,359371.5,5828276,2026
1054,0.486531824,354691.5,5810936,2027
1055,1,367141.5,5825651,2028
1056,1,374446.5,5819726,2032
1057,1,350641.5,5824136,2034
1058,1,355051.5,5818976,2040
1059,0.049102198,366946.5,5838311,2041
1060,0.749863803,348571.5,5818586,2042
1061,0.090690851,357721.5,5808236,2043
1062,0.424008846,349486.5,5815796,2046
1063,1,361696.5,5835776,2047
1064,0.050177105,390511.5,5819456,2049
1065,0.057366114,383746.5,5809826,2050
1066,1,366046.5,5814731,2051
1067,0.497626215,354091.5,5807741,2053
1068,1,379636.5,5811416,2054
1069,0.068110242,359806.5,5808086,2055
1070,1,361531.5,5829401,2056
1071,1,367051.5,5816561,2057
1072,0.603171945,351151.5,5812706,2058
1073,1,361216.5,5820536,2060
1074,1,382036.5,5814431,2061
1075,0.68625778,358471.5,5817146,2064
1076,1,379531.5,5809616,2065
1077,0.047385596,355831.5,5826806,2066
1078,0.699185729,353221.5,5817476,2067
1079,0.1711642,351016.5,5818931,2068
1080,0.264166296,356491.5,5808311,2069
1081,0.047795471,371086.5,5801276,2071
1082,0.54709959,356281.5,5832326,2074
1083,0.433816433,357631.5,5805776,2081
1084,1,365176.5,5825576,2085
1085,1,359551.5,5838086,2088
1086,1,381676.5,5814431,2089
1087,0.537833095,352321.5,5819186,2090
1088,1,374941.5,5808986,2091
1089,0.585448503,370336.5,5830556,2092
1090,0.482959032,353956.5,5814611,2095
1091,1,367456.5,5824241,2096
1092,1,379261.5,5808791,2100
1093,0.196535468,369601.5,5811866,2101
1094,0.166675538,353761.5,5815616,2102
1095,1,362416.5,5836166,2107
1096,1,380011.5,5812091,2110
1097,0.653631926,357661.5,5816411,2114
1098,0.079005316,358306.5,5803061,2116
1099,0.383747578,351706.5,5817401,2118
1100,1,367141.5,5827856,2121
1101,1,360586.5,5837051,2126
1102,1,351526.5,5825036,2128
1103,0.25316155,356011.5,5806691,2129
1104,1,373066.5,5809046,2130
1105,1,359041.5,5833586,2133
1106,0.14522855,351031.5,5812931,2134
1107,0.191013798,352606.5,5808866,2135
1108,1,354736.5,5819156,2137
1109,1,369391.5,5817131,2139
1110,0.795731783,356101.5,5816681,2141
1111,0.755765975,355381.5,5801921,2143
1112,1,358261.5,5826611,2144
1113,0.639575958,355906.5,5819531,2146
1114,1,358636.5,5830421,2148
1115,0.325098336,350161.5,5815766,2149
1116,1,369241.5,5822276,2150
1117,1,361336.5,5835446,2152
1118,1,380836.5,5817881,2153
1119,0.047925394,370456.5,5810366,2154
1120,1,359701.5,5825726,2158
1121,0.05048107,375256.5,5810936,2159
1122,1,350416.5,5849636,2160
1123,1,360316.5,5840051,2162
1124,1,362491.5,5828921,2165
1125,1,361321.5,5822261,2166
1126,0.072750397,350446.5,5824796,2167
1127,0.06027481,366271.5,5820791,2171
1128,1,357721.5,5821931,2173
1129,0.215665057,366511.5,5821286,2177
1130,0.048670482,388006.5,5810051,2178
1131,0.234766692,378811.5,5817161,2179
1132,1,366016.5,5824331,2181
1133,1,359881.5,5837876,2184
1134,0.087698549,361351.5,5807456,2185
1135,1,360001.5,5826476,2188
1136,0.052822761,355636.5,5795471,2191
1137,1,356206.5,5834561,2193
1138,0.780694723,354286.5,5803721,2199
1139,1,363391.5,5812526,2203
1140,0.790463746,350626.5,5816996,2204
1141,0.649978697,367531.5,5800586,2205
1142,1,361276.5,5835986,2207
1143,0.048647352,366466.5,5827316,2209
1144,1,361861.5,5831771,2214
1145,0.12564452,359266.5,5817446,2218
1146,0.048790928,357661.5,5796956,2219
1147,1,361861.5,5827151,2220
1148,1,369151.5,5822831,2222
1149,0.484623194,358276.5,5815721,2225
1150,1,357601.5,5828846,2227
1151,0.33883056,350536.5,5820461,2230
1152,1,354046.5,5829251,2232
1153,0.403512955,362026.5,5800256,2233
1154,1,356281.5,5831171,2234
1155,0.049814586,380341.5,5814911,2237
1156,1,352096.5,5824676,2238
1157,1,363676.5,5826776,2239
1158,1,360271.5,5832311,2241
1159,0.781179667,350161.5,5814551,2242
1160,0.401405782,386251.5,5820506,2245
1161,1,377956.5,5809946,2247
1162,0.050141145,348271.5,5835281,2248
1163,1,359116.5,5830031,2250
1164,1,366991.5,5824391,2253
1165,1,358576.5,5834096,2255
1166,0.692458034,352921.5,5815226,2259
1167,0.195662111,375766.5,5814686,2262
1168,0.051699881,348646.5,5839616,2265
1169,1,366316.5,5814386,2266
1170,0.064335056,368131.5,5801996,2267
1171,0.790989041,350686.5,5809991,2268
1172,0.048799742,353641.5,5822561,2270
1173,0.504679978,355666.5,5814311,2272
1174,0.617579341,382171.5,5820776,2273
1175,1,362986.5,5825051,2275
1176,1,359356.5,5825081,2277
1177,0.047756828,378196.5,5811101,2278
1178,0.604182005,360436.5,5807651,2279
1179,0.1501562,349201.5,5830631,2281
1180,0.789189875,361561.5,5817941,2282
1181,1,361561.5,5828816,2283
1182,1,367876.5,5816396,2284
1183,1,362221.5,5820701,2285
1184,0.154994413,367426.5,5835881,2288
1185,1,365191.5,5830061,2290
1186,0.787668228,352726.5,5803001,2291
1187,1,378781.5,5809916,2292
1188,0.697714031,353176.5,5817761,2294
1189,1,358291.5,5822021,2297
1190,0.053541172,374836.5,5816666,2298
1191,0.4946343,351466.5,5803556,2299
1192,0.27496177,355501.5,5808521,2301
1193,1,373891.5,5814476,2304
1194,0.39255923,385471.5,5820146,2309
1195,0.088311434,365506.5,5799461,2311
1196,1,366241.5,5825801,2312
1197,0.060230058,355036.5,5845991,2313
1198,1,358981.5,5824271,2315
1199,0.155598894,351991.5,5809811,2316
1200,0.077345371,355411.5,5797706,2320
1201,1,359866.5,5827766,2321
1202,1,368056.5,5817146,2322
1203,0.252238125,354076.5,5813546,2323
1204,0.77267009,354151.5,5802431,2326
1205,0.048054975,379531.5,5807381,2328
1206,0.642881095,353071.5,5816126,2329
1207,0.59659642,367321.5,5799311,2330
1208,0.061325625,376096.5,5817311,2332
1209,0.071785472,364981.5,5806316,2334
1210,0.290529639,356011.5,5809916,2335
1211,1,371446.5,5826581,2337
1212,1,357541.5,5832821,2339
1213,0.660553813,350716.5,5807486,2340
1214,1,362476.5,5837306,2341
1215,1,378721.5,5814956,2342
1216,1,354751.5,5826191,2343
1217,0.390509844,355441.5,5803601,2344
1218,1,361531.5,5830391,2348
1219,1,361171.5,5840006,2351
1220,0.511249483,354001.5,5820836,2352
1221,1,349711.5,5847251,2353
1222,1,357616.5,5796266,2354
1223,0.554603577,351391.5,5813966,2356
1224,1,362176.5,5820371,2358
1225,0.048023991,357616.5,5836916,2361
1226,0.37407735,357226.5,5814791,2363
1227,0.566871583,357451.5,5802701,2364
1228,1,368851.5,5799311,2365
1229,0.083185375,358201.5,5818556,2367
1230,0.273670018,354271.5,5805671,2369
1231,0.050723184,349996.5,5820941,2371
1232,1,366991.5,5826416,2372
1233,0.513961256,362086.5,5800601,2374
1234,1,355201.5,5830616,2376
1235,1,358171.5,5823146,2378
1236,1,359626.5,5837291,2380
1237,1,363016.5,5827346,2381
1238,1,364486.5,5814956,2387
1239,1,364321.5,5823341,2389
1240,0.141006693,374341.5,5813156,2390
1241,0.048926551,368896.5,5817191,2394
1242,1,367786.5,5826161,2395
1243,0.460350811,373921.5,5817251,2397
1244,1,357226.5,5834951,2398
1245,0.756162286,356506.5,5818361,2401
1246,0.642902553,351151.5,5814911,2403
1247,0.71466136,356206.5,5818991,2404
1248,1,374701.5,5801306,2411
1249,1,363826.5,5829656,2412
1250,1,351601.5,5836541,2416
1251,1,361831.5,5832686,2417
1252,1,365956.5,5815721,2418
1253,1,362401.5,5817131,2422
1254,1,366181.5,5831171,2426
1255,0.737868905,354091.5,5817536,2428
1256,0.799286187,352066.5,5804366,2430
1257,0.049457975,371761.5,5803046,2432
1258,0.119299144,356851.5,5833376,2436
1259,0.047566526,364591.5,5839361,2438
1260,1,364756.5,5828786,2439
1261,1,365431.5,5824331,2440
1262,0.537823677,351871.5,5819501,2443
1263,0.33667016,367141.5,5832806,2445
1264,0.560697734,354511.5,5814566,2447
1265,0.068872884,370276.5,5806961,2448
1266,0.048321128,352036.5,5831276,2450
1267,0.56584847,353641.5,5803661,2454
1268,1,358066.5,5840471,2456
1269,1,367276.5,5828876,2457
1270,0.122955486,362071.5,5801636,2459
1271,1,358771.5,5833046,2461
1272,1,354811.5,5825036,2464
1273,1,364681.5,5826311,2465
1274,1,380956.5,5811596,2468
1275,1,358906.5,5818436,2470
1276,1,361201.5,5827391,2471
1277,1,370231.5,5822696,2473
1278,0.568478763,371236.5,5817476,2475
1279,1,363151.5,5832371,2477
1280,0.076809287,358186.5,5801891,2478
1281,1,368026.5,5826296,2484
1282,1,376756.5,5805551,2485
1283,0.17673707,372001.5,5829671,2486
1284,0.259269744,355321.5,5831156,2487
1285,1,359071.5,5836346,2491
1286,1,364441.5,5827421,2493
1287,0.047936421,348451.5,5829161,2495
1288,0.710013926,349846.5,5813771,2498
1289,1,363481.5,5824226,2500
1290,1,363016.5,5835626,2503
1291,1,367066.5,5825816,2507
1292,0.047707241,358231.5,5835206,2510
1293,1,350986.5,5823641,2511
1294,0.048307437,348916.5,5843591,2512
1295,0.574691951,355951.5,5802491,2514
1296,0.049334489,356491.5,5844671,2516
1297,0.3693133,349471.5,5816336,2521
1298,1,362536.5,5835221,2522
1299,1,362851.5,5828231,2525
1300,0.339849889,356011.5,5813021,2526
1301,0.106344163,359896.5,5808626,2531
1302,0.273005307,362206.5,5817911,2532
1303,1,361261.5,5829746,2535
1304,0.04783082,358951.5,5847161,2537
1305,1,365956.5,5830826,2539
1306,0.070610188,354286.5,5833421,2541
1307,0.685468256,358066.5,5816876,2542
1308,0.623508334,353431.5,5816831,2543
1309,0.053405691,374911.5,5818286,2544
1310,0.786006272,352816.5,5803166,2545
1311,0.226816341,369826.5,5829671,2547
1312,0.047809198,366376.5,5842091,2548
1313,0.047385596,351226.5,5828906,2549
1314,1,352741.5,5822396,2554
1315,1,364786.5,5825846,2559
1316,1,359971.5,5823971,2560
1317,0.048234571,377941.5,5813801,2561
1318,0.057990897,351706.5,5809991,2562
1319,1,359356.5,5838626,2564
1320,0.783173859,352861.5,5819036,2566
1321,1,359281.5,5827691,2567
1322,0.717961311,353221.5,5802716,2570
1323,0.495925844,356131.5,5815346,2571
1324,0.479899734,376726.5,5817941,2573
1325,0.700636804,353851.5,5804216,2575
1326,0.048802435,370771.5,5826296,2579
1327,1,358291.5,5832431,2580
1328,0.649867892,367036.5,5799596,2581
1329,1,353851.5,5825036,2586
1330,1,365131.5,5828096,2588
1331,0.085783228,357046.5,5814461,2589
1332,0.047385596,362266.5,5830871,2591
1333,0.050380815,365701.5,5817791,2592
1334,1,361006.5,5825591,2594
1335,1,380821.5,5811806,2596
1336,1,360886.5,5826851,2598
1337,0.705237329,352621.5,5813906,2599
1338,1,362881.5,5821496,2604
1339,0.795387268,356686.5,5830706,2610
1340,0.768040895,357631.5,5823116,2612
1341,1,359851.5,5837051,2613
1342,1,351691.5,5825096,2615
1343,1,372376.5,5809706,2617
1344,1,364321.5,5815661,2619
1345,1,363901.5,5822561,2621
1346,1,375061.5,5813756,2622
1347,0.742066801,352081.5,5808026,2623
1348,1,354811.5,5818691,2624
1349,1,369466.5,5833331,2625
1350,1,370201.5,5817056,2628
1351,0.048030753,365626.5,5831996,2633
1352,1,358441.5,5826986,2636
1353,1,362776.5,5820311,2637
1354,0.703557253,355321.5,5820251,2639
1355,0.048280943,358186.5,5830511,2643
1356,1,364786.5,5814131,2644
1357,0.300890535,350506.5,5809226,2645
1358,0.048751295,370606.5,5822876,2646
1359,1,361741.5,5833001,2649
1360,1,364651.5,5815031,2650
1361,0.78662008,350221.5,5811356,2651
1362,1,359656.5,5825711,2654
1363,1,360541.5,5840201,2655
1364,0.765313625,368581.5,5830646,2657
1365,1,361831.5,5828771,2658
1366,0.258791059,367306.5,5803211,2660
1367,0.797680378,357376.5,5817521,2663
1368,1,379246.5,5810021,2664
1369,0.798345864,354676.5,5818106,2665
1370,1,375361.5,5817071,2668
1371,0.799149275,352231.5,5804336,2670
1372,0.797635317,349456.5,5819486,2671
1373,1,362806.5,5813576,2675
1374,1,355051.5,5824526,2677
1375,1,371446.5,5826101,2679
1376,0.346858829,358306.5,5805161,2681
